,Date,BCI,BCIp,BCIg,USRECD
0,1967-02-09,4.605170185988092,6.5869988988009265,3.475067230228611,0
1,1967-02-16,4.605170185988092,6.586309576377547,3.475067230228611,0
2,1967-02-23,4.601162164590552,6.577444024474397,3.475067230228611,0
3,1967-03-02,4.603168183317418,6.582025138892826,3.475067230228611,0
4,1967-03-09,4.604169685654508,6.5852056712012805,3.475067230228611,0
5,1967-03-16,4.602165676967792,6.579528951214775,3.475067230228611,0
6,1967-03-23,4.604169685654508,6.584791392385716,3.475067230228611,0
7,1967-03-30,4.604169685654508,6.583685809077966,3.475067230228611,0
8,1967-04-06,4.597138014290827,6.567234859514355,3.475067230228611,0
9,1967-04-13,4.590056548178043,6.552079835376488,3.475067230228611,0
10,1967-04-20,4.594109238628667,6.562161567911363,3.475067230228611,0
11,1967-04-27,4.603168183317418,6.582302108843358,3.475067230228611,0
12,1967-05-04,4.609162207257629,6.5869988988009265,3.475067230228611,0
13,1967-05-11,4.61015772749913,6.5869988988009265,3.475067230228611,0
14,1967-05-18,4.6061696863211745,6.577861357721047,3.475067230228611,0
15,1967-05-25,4.603168183317418,6.570742896508415,3.475067230228611,0
